"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","특수학급","순회학급","학급수계","학생수계","학급당학생수","유초등부-유-순회","유초등부-초-순회","유초등부-학급수계","유초등부-학생수계","유초등부-학급당학생수","중등부-2학년","중등부-3학년","중등부-순회","중등부-학급수계","중등부-학생수계","중등부-학급당학생수","고등부-1학년","고등부-2학년","고등부-3학년","고등부-순회","고등부-학급수계","고등부-학생수계","고등부-학급당학생수","전공과","학급수 총계","학생수 총계","학급당학생수","고등부-2학년","고등부-3학년","고등부-특수","고등부-순회","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010400","01","S010001379","원묵중학교","03","공립","N","","9","11","10","","","","1","0","31(1)","802(5)","25.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010300","01","S010001380","장안중학교","03","공립","N","","6","6","5","","","","3","0","20(3)","404(11)","20.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010600","01","S010001381","장평중학교","03","공립","N","","10","9","8","","","","2","0","29(2)","726(12)","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010400","01","S010001382","전농중학교","03","공립","N","","5","6","5","","","","0","0","16(0)","381(0)","23.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010900","01","S010001383","전동중학교","03","공립","N","","6","6","5","","","","2","0","19(2)","415(9)","21.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010400","01","S010001384","전일중학교","03","공립","N","","5","5","5","","","","1","0","16(1)","358(3)","22.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010300","01","S010001385","정화여자중학교","03","사립","N","","4","4","4","","","","0","0","12(0)","130(0)","10.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010300","01","S010001386","중랑중학교","03","공립","N","","6","5","5","","","","1","0","17(1)","363(6)","21.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010100","01","S010001387","중화중학교","03","공립","N","","6","6","6","","","","3","0","21(3)","424(9)","20.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010700","01","S010001388","청량중학교","03","공립","N","","5","5","5","","","","3","0","18(3)","363(9)","20.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010400","01","S010001389","태릉중학교","03","공립","N","","5","6","5","","","","1","0","17(1)","378(6)","22.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 중랑구","1126010500","01","S010001391","혜원여자중학교","03","사립","N","","5","5","5","","","","0","0","15(0)","343(0)","22.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010900","01","S010001392","휘경여자중학교","03","사립","N","","6","6","6","","","","0","0","18(0)","457(0)","25.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동부교육지원청","B100000293","서울특별시 동대문구","1123010900","01","S010001393","휘경중학교","03","공립","N","","4","4","5","","","","2","0","15(2)","295(5)","19.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010800","01","S010001545","강남중학교","03","공립","N","","4","4","4","","","","1","0","13(1)","277(7)","21.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010200","01","S010001546","강현중학교","03","공립","N","","4","5","5","","","","1","0","15(1)","348(4)","23.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010001547","관악중학교","03","공립","N","","4","4","4","","","","1","0","13(1)","280(4)","21.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001548","광신중학교","03","사립","N","","4","4","4","","","","0","0","12(0)","234(0)","19.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010200","01","S010001549","국사봉중학교","03","공립","N","","5","5","5","","","","2","0","17(2)","342(11)","20.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001550","난우중학교","03","공립","N","","7","7","6","","","","2","0","22(2)","504(11)","22.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001551","남강중학교","03","사립","N","","5","5","5","","","","0","0","15(0)","287(0)","19.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001552","남서울중학교","03","공립","N","","4","4","4","","","","2","0","14(2)","277(11)","19.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010700","01","S010001553","남성중학교","03","공립","N","","4","4","4","","","","2","0","14(2)","271(11)","19.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010001554","당곡중학교","03","공립","N","","7","7","6","","","","2","0","22(2)","515(7)","23.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010900","01","S010001555","대방중학교","03","공립","N","","9","9","9","","","","1","0","28(1)","694(7)","24.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010400","01","S010001556","동양중학교","03","사립","N","","5","5","5","","","","0","0","15(0)","343(0)","22.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010600","01","S010001557","동작중학교","03","공립","N","","5","5","5","","","","0","0","15(0)","367(0)","24.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010900","01","S010001558","문창중학교","03","공립","N","","5","5","5","","","","1","0","16(1)","356(2)","22.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001559","미성중학교","03","공립","N","","6","6","6","","","","1","0","19(1)","434(7)","22.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010001560","봉림중학교","03","공립","N","","4","4","4","","","","1","0","13(1)","253(5)","19.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010001561","봉원중학교","03","공립","N","","6","6","6","","","","2","0","20(2)","457(7)","22.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010700","01","S010001562","사당중학교","03","공립","N","","6","7","7","","","","1","0","21(1)","501(4)","23.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010700","01","S010001563","상도중학교","03","공립","N","","6","6","6","","","","0","0","18(0)","443(0)","24.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010200","01","S010001564","상현중학교","03","공립","N","","7","7","7","","","","1","0","22(1)","494(7)","22.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010001565","서울문영여자중학교","03","사립","N","","4","4","4","","","","0","0","12(0)","210(0)","17.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010800","01","S010001566","성남중학교","03","사립","N","","7","7","7","","","","0","0","21(0)","507(0)","24.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001567","성보중학교","03","사립","N","","6","6","6","","","","0","0","18(0)","353(0)","19.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001568","신관중학교","03","공립","N","","4","4","4","","","","1","0","13(1)","234(3)","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001569","삼성중학교","03","공립","N","","4","4","4","","","","1","0","13(1)","243(4)","18.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010200","01","S010001570","신림중학교","03","공립","N","","4","4","4","","","","1","0","13(1)","291(6)","22.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010800","01","S010001571","영등포중학교","03","공립","N","","4","4","4","","","","2","0","14(2)","238(8)","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 관악구","1162010100","01","S010001572","인헌중학교","03","공립","N","","7","6","6","","","","0","0","19(0)","427(0)","22.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010200","01","S010001573","장승중학교","03","공립","N","","8","8","7","","","","2","0","25(2)","581(14)","23.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시동작관악교육지원청","B100000304","서울특별시 동작구","1159010500","01","S010001575","중앙대학교사범대학부속중학교","03","사립","N","","9","9","8","","","","0","0","26(0)","636(0)","24.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010300","01","S010001696","공릉중학교","03","공립","N","","11","10","9","","","","1","0","31(1)","682(3)","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010200","01","S010001697","광운중학교","03","사립","N","","6","5","5","","","","0","0","16(0)","313(0)","19.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010700","01","S010001698","노곡중학교","03","공립","N","","5","5","5","","","","1","0","16(1)","340(4)","21.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001699","노원중학교","03","공립","N","","5","6","5","","","","2","0","18(2)","408(7)","22.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001700","노일중학교","03","공립","N","","5","5","4","","","","0","0","14(0)","340(0)","24.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010200","01","S010001701","녹천중학교","03","공립","N","","5","5","5","","","","1","0","16(1)","375(6)","23.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010800","01","S010001702","도봉중학교","03","공립","N","","4","4","5","","","","1","0","14(1)","299(6)","21.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010600","01","S010001703","방학중학교","03","공립","N","","6","5","5","","","","2","0","18(2)","415(11)","23.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010500","01","S010001704","백운중학교","03","공립","N","","6","7","5","","","","2","0","20(2)","437(11)","21.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010800","01","S010001705","북서울중학교","03","공립","N","","6","7","6","","","","0","0","19(0)","405(0)","21.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010400","01","S010001706","불암중학교","03","공립","N","","11","11","11","","","","0","0","33(0)","953(0)","28.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001707","상경중학교","03","공립","N","","7","6","6","","","","1","0","20(1)","468(3)","23.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001708","상계제일중학교","03","공립","N","","7","7","8","","","","2","0","24(2)","503(8)","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001709","상계중학교","03","공립","N","","6","7","6","","","","2","0","21(2)","444(13)","21.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001710","상명중학교","03","사립","N","","9","9","9","","","","0","0","27(0)","773(0)","28.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001711","상원중학교","03","공립","N","","6","5","5","","","","0","0","16(0)","372(0)","23.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010500","01","S010001712","선덕중학교","03","사립","N","","9","8","9","","","","0","0","26(0)","684(0)","26.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001713","수락중학교","03","공립","N","","6","6","6","","","","2","0","20(2)","389(5)","19.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010500","01","S010001714","신도봉중학교","03","공립","N","","6","6","7","","","","2","0","21(2)","454(12)","21.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010600","01","S010001715","신방학중학교","03","공립","N","","7","6","5","","","","0","0","18(0)","436(0)","24.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001716","신상중학교","03","공립","N","","4","5","5","","","","0","0","14(0)","288(0)","20.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010200","01","S010001717","신창중학교","03","공립","N","","4","4","4","","","","2","0","14(2)","287(6)","20.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010200","01","S010001718","염광중학교","03","사립","N","","5","5","5","","","","0","0","15(0)","313(0)","20.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001719","온곡중학교","03","공립","N","","7","6","7","","","","1","0","21(1)","471(6)","22.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010200","01","S010001720","월계중학교","03","공립","N","","5","4","4","","","","2","0","15(2)","303(6)","20.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001721","재현중학교","03","사립","N","","8","7","8","","","","0","0","23(0)","537(0)","23.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010500","01","S010001722","정의여자중학교","03","사립","N","","5","5","5","","","","0","0","15(0)","310(0)","20.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001723","중계중학교","03","공립","N","","10","11","10","","","","1","0","32(1)","856(5)","26.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010600","01","S010001724","중원중학교","03","공립","N","","5","6","4","","","","2","0","17(2)","343(10)","20.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010400","01","S010001725","중평중학교","03","공립","N","","9","10","11","","","","1","0","31(1)","772(6)","24.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010600","01","S010001726","창동중학교","03","공립","N","","8","8","8","","","","2","0","26(2)","594(6)","22.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010700","01","S010001727","창북중학교","03","공립","N","","7","7","6","","","","0","0","20(0)","470(0)","23.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 도봉구","1132010700","01","S010001728","창일중학교","03","공립","N","","8","9","7","","","","0","0","24(0)","580(0)","24.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010500","01","S010001729","청원중학교","03","사립","N","","7","7","7","","","","0","0","21(0)","526(0)","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010300","01","S010001730","태랑중학교","03","공립","N","","7","8","7","","","","1","0","23(1)","517(6)","22.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010400","01","S010001731","하계중학교","03","공립","N","","10","10","10","","","","1","0","31(1)","649(3)","20.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시북부교육지원청","B100000315","서울특별시 노원구","1135010300","01","S010001732","한천중학교","03","공립","N","","7","7","9","","","","2","0","25(2)","537(9)","21.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012400","01","S010001924","경성중학교","03","사립","N","","5","5","5","","","","0","0","15(0)","319(0)","21.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144011100","01","S010001925","광성중학교","03","사립","N","","5","5","5","","","","0","0","15(0)","368(0)","24.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010500","01","S010001926","구산중학교","03","공립","N","","7","8","7","","","","2","0","24(2)","553(15)","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010400","01","S010001927","대성중학교","03","사립","N","","7","8","8","","","","0","0","23(0)","398(0)","17.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010900","01","S010001928","덕산중학교","03","공립","N","","5","4","5","","","","1","0","15(1)","341(8)","22.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010900","01","S010001929","동도중학교","03","사립","N","","7","8","8","","","","0","0","23(0)","629(0)","27.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141010600","01","S010001930","동명여자중학교","03","사립","N","","4","4","4","","","","0","0","12(0)","247(0)","20.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011800","01","S010001931","명지중학교","03","사립","N","","10","10","10","","","","0","0","30(0)","804(0)","26.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010300","01","S010001932","불광중학교","03","공립","N","","7","7","7","","","","2","0","23(2)","525(15)","22.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010900","01","S010001933","상신중학교","03","공립","N","","5","4","5","","","","1","0","15(1)","326(8)","21.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011700","01","S010001934","서연중학교","03","공립","N","","5","4","3","","","","1","0","13(1)","251(2)","19.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010900","01","S010001935","서울여자중학교","03","공립","N","","8","8","8","","","","1","0","25(1)","647(7)","25.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010400","01","S010001936","선일여자중학교","03","사립","N","","6","6","6","","","","0","0","18(0)","316(0)","17.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010400","01","S010001937","선정중학교","03","사립","N","","9","9","8","","","","0","0","26(0)","535(0)","20.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012500","01","S010001938","성사중학교","03","공립","N","","5","4","4","","","","2","0","15(2)","285(5)","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012200","01","S010001939","성산중학교","03","공립","N","","7","7","6","","","","1","0","21(1)","437(5)","20.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144012500","01","S010001940","성서중학교","03","공립","N","","6","6","6","","","","1","0","19(1)","420(6)","22.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010800","01","S010001941","숭문중학교","03","사립","N","","6","6","6","","","","0","0","18(0)","483(0)","26.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138010900","01","S010001942","숭실중학교","03","사립","N","","6","6","6","","","","0","0","18(0)","365(0)","20.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144011100","01","S010001943","신수중학교","03","공립","N","","6","6","5","","","","1","0","18(1)","425(4)","23.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011700","01","S010001944","신연중학교","03","공립","N","","5","6","5","","","","2","0","18(2)","345(7)","19.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 마포구","1144010100","01","S010001945","아현중학교","03","공립","N","","8","8","7","","","","2","0","25(2)","609(14)","24.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 서대문구","1141011700","01","S010001946","연북중학교","03","공립","N","","4","4","4","","","","1","0","13(1)","249(6)","19.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
"서울특별시교육청","B100000001","서울특별시서부교육지원청","B100000326","서울특별시 은평구","1138011000","01","S010001947","연서중학교","03","공립","N","","0","6","4","","","","1","0","11(1)","229(6)","20.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024"
